7.84494,15.4613,32.6361,47.932,53.7251,53.9789,48.3716,56.3638,52.4896,51.8586,52.424,58.8813,54.665,35.5927,54.8205,55.9573,53.7526,43.7,52.9702,55.5008,30.8293,56.4492,56.9667,56.4919,60.3267,57.5333,57.5521,56.8293,57.4908,59.3427,56.8053,59.504,59.4894,60.4723,59.7374,60.7601,59.8134,59.932,57.7972,59.9987,57.8726,60.9734,60.8881,62.4762,63.7082,59.8894,63.1069,59.88,63.2562,60.2984,62.2274,64.3341
18.8836,40.7596,38.8776,43.5333,43.82,44.5673,52.6977,46.852,48.651,52.8865,52.6833,53.3537,48.3466,53.8632,52.4237,52.9053,49.5078,50.4897,49.8991,50.6647,52.5039,52.4707,52.4519,49.555,54.4218,54.7214,53.9197,49.6021,51.9667,51.9279,50.5931,48.8776,52.608,52.5748,50.7765,52.3716,52.7498,51.8946,50.747,51.7689,51.4636,51.7781,50.943,51.9131,50.572,53.382,51.976,53.3394,53.6838,53.9573,53.5659,59.1539
49.9304,46.534,42.7881,55.8677,50.8836,53.6464,57.3172,59.291,54.7744,60.4488,45.9733,51.253,57.4114,45.96,45.8399,46.338,46.3169,46.4349,45.8265,53.9197,45.9267,46.4223,46.5636,46.5614,46.3717,45.693,46.456,49.8867,46.7533,46.5699,46.3717,46.7323,46.534,46.4919,51.6322,46.4919,46.6058,46.4919,46.513,46.5425,46.4856,46.4497,46.6753,46.9578,54.6332,46.6332,46.5551,46.5193,46.6749,50.5551,46.5636,67.3073
9.83889,38.6582,36.8169,36.945,44.9578,55.5265,41.8388,29.5677,29.3942,33.715,39.703,33.715,39.5474,55.6482,49.8344,51.6671,46.9255,58.6482,55.898,57.6011,50.423,57.7841,58.7907,58.8235,57.4125,54.5329,55.8104,54.713,57.4465,54.7932,58.5802,57.4125,55.8652,58.6076,55.5134,58.4991,58.5397,58.6613,57.8586,60.1234,59.6434,57.7435,57.8104,59.4264,57.9396,59.2433,57.6087,60.3262,57.5945,59.6028,57.4663,54.7924
47.9717,36.6171,36.848,52.4932,57.628,44.7088,45.555,55.976,48.4947,55.9717,41.7775,54.7164,61.8628,57.8946,55.3573,56.9291,59.4986,58.7552,57.4226,59.9228,60.0783,61.0251,60.8576,60.6067,60.4934,61.0035,60.4093,61.7255,60.7676,61.2281,60.9543,62.0433,61.7717,60.3766,60.7877,60.3098,61.3294,60.6311,60.5439,59.9766,60.3855,59.7169,59.9639,59.6781,61.198,61.023,60.3082,60.8166,60.1858,61.852,60.3862,59.511
24.9123,18.8627,54.8991,45.5907,53.6533,58.5316,61.5617,57.4779,49.8726,58.5454,57.4513,56.6595,58.5787,60.6382,59.9078,57.9594,53.4677,54.8896,57.7857,55.9434,56.4415,59.6852,58.458,55.3914,54.8389,59.1202,57.5787,55.8018,51.7912,57.7525,58.5383,49.9667,46.5122,54.3169,58.4513,55.7215,57.6252,55.4197,59.5349,56.5877,57.391,56.9194,58.6457,56.8896,56.7671,54.9255,55.8915,56.9851,56.9492,56.8923,56.5133,54.8853
13.8915,21.6603,38.7541,48.8538,34.4329,40.7829,36.6064,49.8179,45.7504,53.5427,51.6862,46.7069,43.945,46.5741,43.696,46.8735,49.8718,52.5964,52.7697,51.7397,54.5376,52.7759,54.7434,52.8056,51.8706,51.7397,53.4534,54.5735,54.7434,52.4231,51.4938,54.4631,53.761,55.924,54.5823,50.7732,53.7759,53.8148,52.5754,53.6742,54.8449,53.9906,55.7234,56.5991,52.7994,53.7519,53.3277,53.8594,53.737,54.7374,53.6924,52.5731
33.5357,6.61535,11.7285,34.7254,45.4836,42.6472,45.966,55.4668,48.83,47.6209,52.4434,54.7874,47.8077,56.6533,57.5838,56.7866,50.7259,58.8048,58.9396,57.5414,54.7447,53.5493,56.6199,58.6964,51.7161,57.7633,57.7725,60.604,60.7679,61.0559,60.3021,59.182,56.4586,58.9867,57.5209,56.924,57.7633,57.5357,56.3972,61.1056,61.7282,60.4472,59.7289,61.2261,61.0715,57.5597,60.3667,61.2129,61.7193,60.5415,57.9131,57.83
16.8532,33.6391,42.825,34.4484,53.6167,49.9123,50.5459,56.5045,49.5528,51.8747,52.9851,50.9933,48.6709,45.9057,50.7126,50.9667,53.4699,55.5528,50.2585,50.8798,55.4783,53.5689,54.7069,52.7955,55.7019,57.7453,59.1118,54.966,55.966,58.65,52.8166,54.7259,48.7386,56.6148,55.7829,56.5912,56.606,57.8067,56.8626,55.2546,55.9529,53.6022,52.7112,55.4574,54.5383,55.762,55.7084,54.5593,54.5804,55.864,55.864,52.7698
15.6135,10.8372,37.665,28.9906,31.852,41.7267,54.6866,61.7744,60.6941,61.6335,66.7935,62.9732,62.5832,61.5078,64.0485,63.0021,63.0653,66.6378,61.9588,67.4317,64.0425,65.1699,63.5549,62.317,64.3123,65.1782,66.1662,65.0587,66.3974,65.295,64.7729,65.1646,66.1468,64.9587,65.6328,64.9929,66.3333,64.1243,63.8886,64.2161,65.463,64.9675,65.4479,66.7079,63.975,63.5495,65.4082,65.7033,62.8973,62.1693,64.117,57.9851
21.749,33.4971,37.7053,52.4984,54.9111,56.933,55.8991,53.9189,55.8718,57.7596,55.9123,55.4333,59.7752,55.555,60.1286,56.9867,59.8146,60.5331,57.5795,60.8279,60.7003,60.5424,61.4507,60.8889,61.296,61.1421,61.3946,59.0721,59.7844,60.8874,60.1755,60.8878,60.9053,61.2267,59.3444,61.9932,60.3561,61.7846,61.1922,60.2297,61.2308,60.419,60.3842,59.6289,60.104,59.2035,60.1008,60.2369,58.5632,59.8179,59.965,57.3333
32.6204,29.7759,54.639,51.8807,43.7121,52.934,55.22,52.5991,58.5096,55.9368,55.8735,58.9396,58.5832,58.8793,56.452,56.876,58.6039,57.648,56.8333,57.4957,59.0604,57.6629,57.9194,58.9189,57.8538,59.8117,58.5163,60.1067,58.6238,58.4956,58.57,59.2489,59.0537,58.9733,58.7982,58.7916,57.9492,58.785,58.8255,58.852,58.5634,59.2894,59.2084,59.9112,59.7198,60.0495,60.3813,60.2793,61.0174,59.0471,56.8907,51.793
32.4092,43.5886,39.5408,51.7084,49.5724,54.65,47.814,47.7671,49.8594,51.5462,52.945,47.6087,45.5187,48.9426,42.593,43.7686,52.5763,50.7445,48.7023,55.9492,51.8509,54.7912,55.4538,56.4308,51.9529,52.9255,54.6794,53.9578,50.9197,51.9867,51.7019,53.7655,53.9304,55.5825,55.4686,58.7304,56.3144,55.7448,54.8103,52.6297,52.5957,51.8718,50.8321,54.8397,55.8712,54.6564,57.7658,59.1754,55.5825,53.6895,51.8915,48.9045
23.6805,40.9009,47.8569,49.8933,64.795,63.5319,61.5062,58.9103,67.8525,69.8551,65.7161,72.339,69.796,64.999,66.6078,64.6866,71.7875,65.0522,69.1055,72.2738,68.3684,64.0324,65.2867,65.8602,69.7554,69.5643,64.366,70.783,65.8712,69.6819,69.9458,69.88,66.5468,66.0004,71.6325,73.812,69.8435,72.3321,72.3716,74.2593,74.4015,70.5969,69.5408,69.9659,70.9247,67.4609,71.1404,70.2502,71.5934,73.461,74.0121,59.2724
15.4544,10.8853,24.4897,27.6543,39.5227,35.9255,44.6276,37.6452,34.9067,42.6474,31.9052,21.945,30.9045,31.9811,44.9151,39.5798,46.898,47.7972,48.3716,49.73,47.3321,47.8211,50.4679,48.4569,48.4048,48.5515,44.9906,47.6333,46.9725,45.8965,45.932,47.4423,48.4901,47.4901,47.5945,46.4953,47.6333,44,48.4237,48.5936,49.5321,48.561,48.6551,47.7137,47.9553,46.5372,48.6412,47.5557,47.9016,47.7227,48.4425,57.6394
3.45672,3.95147,46.9641,46.9641,35.7541,42.7313,44.6706,46.3883,46.787,46.5381,44.3706,47.3831,46.8712,46.7214,48.7137,46.6286,47.8793,48.8329,50.613,49.9717,46.9282,45.84,50.5176,50.647,50.796,50.5777,50.6535,51.3211,51.8186,51.6774,51.6353,51.5657,50.7751,50.5515,50.6117,49.9811,47.6584,49.8018,50.5306,49.9151,49.8349,49.4336,49.9906,50.7071,48.9553,48.7345,48.4631,49.5847,52.3921,50.8091,49.9906,44.43
