16.4907,37.9789,46.4793,54.8982,59.2093,56.9146,57.5616,59.58,59.2707,59.7467,59.476,60.4121,60.0987,60.1081,59.9467,55.5729,60.3601,59.6894,60.3987,59.6467,60.4694,60.9233,60.7734,61.264,60.9828,60.9068,61.6588,60.6974,61.1307,60.408,56.6679,59.58,59.8987,59.7134,61.5828,61.3184,60.484,60.2227,60.1081,60.2174,61.2068,62.0961,61.3441,62.21,60.9881,62.808,62.7428,63.8925,65.4433,65.9369,66.5928,75.3046
32.6093,24.8598,25.7697,33.864,40.3935,44.641,46.9733,48.4451,47.8956,49.4739,47.4422,49.966,48.8121,49.9057,50.6858,51.9463,51.8353,53.5896,51.5173,51.9186,52.6645,45.9851,48.7106,48.3855,49.3532,49.6087,49.966,51,51.7004,51.6339,51.9131,51.9702,53.5708,54.6137,54.7846,54.7363,54.8415,54.7994,54.8415,54.922,54.7722,54.8564,54.8205,52.9811,52.6457,52.8865,52.6457,52.4331,50.8103,52.934,52.9906,56.869
30.5625,42.6398,42.6058,40.5838,46.3085,45.8199,46.3295,45.8998,46.4856,46.4982,46.3802,46.3591,45.9131,53.8132,45.9533,46.5551,46.4582,47.5896,48.4865,46.4139,46.6268,42.9641,60.2844,61.686,61.3051,60.3539,60.672,60.644,59.9534,59.8269,61.2609,60.3885,61.6856,61.48,60.8401,60.8602,61.0054,61.5834,59.2024,59.6893,59.9871,58.6457,61.834,59.6163,59.8187,59.726,59.6028,60.3163,60.0603,60.4944,60.701,69.6044
23.7136,13.7222,10.8667,34.5502,16.9371,39.6085,60.2791,61.0083,61.1526,60.5235,62.344,61.5516,60.2451,61.0847,61.2951,59.8933,61.1186,60.1428,61.6714,60.7328,60.7734,61.3959,60.5211,63.7185,61.1866,60.9267,61.545,60.895,62.2081,63.0205,61.9157,63.7942,64.3315,64.5331,64.7974,65.2585,65.1645,65.0424,65.3158,64.6966,64.6867,65.2487,64.4508,64.134,64.1711,62.3637,62.5159,61.4979,62.0308,62.0745,61.5987,59.8215
28.3917,34.8454,45.5889,47.5474,39.7784,57.8,59.2539,59.1166,59.6243,60.6844,60.2098,61.47,60.7175,60.3024,61.0102,59.4093,59.7913,59.3705,60.4785,60.9416,60.6158,60.4934,60.0783,59.1464,59.8633,62.0108,62.363,62.4469,61.8495,61.9868,62.2224,62.5483,63.833,62.3093,62.8073,62.3562,62.5792,61.9308,61.7718,62.6463,63.0445,63.4802,64.3967,66.4201,65.2792,65.4127,65.6349,65.2082,65.5499,65.0836,64.6569,60.5506
39.4389,45.4096,55.7924,56.5282,47.5466,56.7103,59.5487,55.6224,61.3228,61.3945,61.5617,60.9328,61.5146,61.374,60.2374,60.9394,60.8325,60.3509,61.1537,60.8259,60.5585,60.5114,59.8619,60.7789,60.5518,61.4676,62.6039,62.1962,61.2704,61.69,60.672,62.2757,62.8589,61.3166,60.8239,62.2939,61.4748,62.2278,63.5747,63.2602,62.706,62.6917,63.626,62.8993,61.9311,62.0505,63.1332,62.5914,62.6114,62.6917,59.3078,57.5902
20.3927,13.4923,19.7027,30.8211,34.6946,48.9702,33.8186,34.4349,38.8156,49.7434,50.7999,48.9282,51.8091,52.9578,56.866,53.522,54.7285,55.6392,50.6599,50.6866,52.5605,52.7549,52.6113,52.5456,54.6689,54.9492,54.9194,54.675,55.717,54.7346,55.7994,55.6538,54.7793,54.5972,53.761,55.4872,54.4869,53.9463,56.7996,56.6191,55.4597,56.8527,56.7392,56.6656,56.8461,58.5211,53.4683,54.9933,55.8269,50.5466,53.5311,55.3484
23.83,19.4537,30.5473,50.6312,47.5691,54.5842,56.4159,58.8246,59.3507,59.3913,59.8911,57.9463,59.2093,59.1688,55.9009,55.4054,59.2762,59.8355,61.024,60.6607,60.1838,60.8664,59.5064,60.2554,60.1534,60.8122,60.9499,61.268,61.0265,61.4126,61.7536,61.2939,61.9444,61.6789,61.1851,61.545,60.742,60.9387,59.3847,59.4384,56.6199,59.627,59.1282,60.9846,60.3809,61.1628,61.8401,62.476,62.3097,63.2986,62.2966,60.4638
47.8807,35.9611,25.672,41.848,40.6348,59.8707,54.4961,53.621,55.3972,53.3513,53.4929,56.3434,55.6679,55.6547,56.5404,57.6699,58.6142,58.6922,59.0485,59.4132,59.8349,59.7864,60.4422,60.6836,60.2649,60.7324,61.6174,61.5207,61.8563,61.9715,61.9116,62.2846,62.5709,62.8815,63.0613,62.0645,62.4978,63.1563,63.4459,63.3694,62.8259,62.825,61.0293,61.9269,61.5495,62.5964,62.2177,61.8387,61.3254,60.6361,60.9313,55.6199
14.7453,22.8255,36.5383,43.9111,49.6319,51.6985,61.1731,59.6181,60.5549,61.6517,61.5937,62.391,63.1995,62.358,62.9156,62.7822,61.2848,61.6618,64,65.8886,64.5176,66.1277,64.3874,63.4259,64.3371,63.5473,66.7044,68.8604,68.5246,65.26,65.7424,63.8608,65.3612,67.3158,68.2388,67.3755,68.3843,67.6512,66.8123,68.0932,67.1801,65.6966,66.7688,66.6817,62.5632,66.3588,63.6199,62.6391,63.9832,60.7784,63.7259,59.3206
12.3541,34.7317,34.9255,33.604,21.6816,21.3928,21.6121,29.5277,29.4155,29.7671,29.6749,33.1986,29.8062,57.5662,55.4607,58.8021,59.4162,57.713,58.7965,59.4459,60.0805,60.3321,59.9547,60.0508,60.236,57.4727,56.6179,60.1674,60.1491,60.3506,60.2771,61.4253,61.1492,61.5611,59.9491,60.583,61.8426,62.2358,61.9947,62.6818,62.8184,62.3714,62.9059,62.8662,63.3054,63.201,63.6315,63.1229,63.4341,63.732,63.5212,59.3887
18.4292,49.7701,57.7732,56.5946,28.8397,51.836,53.6731,52.8161,56.476,55.7196,56.5373,55.5573,56.452,57.9789,57.9906,57.9906,58.503,57.6121,58.5493,58.8114,58.9594,59.0943,58.8586,59.7716,59.5648,59.6789,59.3225,59.869,59.7257,59.5728,60.348,58.4757,60.9231,59.5309,60.4149,60.5366,56.276,60.0353,60.2098,59.9666,60.8008,60.2989,60.9303,61.4934,61.5583,62.0447,62.1256,62.4764,63.2042,63.2314,62.7768,55.8465
12.3955,45.6684,42.5605,50.5369,57.412,54.5951,59.8155,59.8966,59.5459,60.3714,60.629,61.089,60.9114,60.7052,61.3913,61.1599,61.1157,61.3225,60.1596,60.5067,60.5839,60.6311,61.3364,61.7635,62.5928,62.1812,62.2772,61.8359,60.3624,60.4897,61.0358,61.0533,61.2467,61.4532,61.4532,61.5815,61.6186,61.6006,61.4732,61.8303,61.8577,61.8124,61.8433,62.2386,62.3017,62.1069,62.1443,61.9322,60.9337,60.4879,60.1389,51.9725
38.675,43.4763,63.3365,62.5753,66.2838,64.2518,69.3694,69.8603,69.463,68.7413,66.7987,61.9908,67.2257,68.8059,64.2189,66.9027,67.7296,61.6458,63.6189,65.2312,67.3646,70.1745,67.9093,73.4592,69.8732,73.2572,72.4818,71.4766,68.2138,69.7653,69.9283,70.1191,64.3451,68.4686,68.6514,54.7373,68.8804,66.6027,68.1896,70.6575,68.1425,67.644,70.6296,70.8271,66.4209,69.1903,67.0062,67.7795,68.4734,68.2066,74.0133,59.4073
3.91754,37.4901,18.9074,42.5804,38.5784,41.433,37.511,43.8982,46.7267,45.8076,45.6912,46.7006,44.6936,47.5557,47.6392,47.52,47.9106,48.6457,47.8627,47.3917,47.842,48.608,48.4331,48.7924,48.778,48.6551,49.73,49.8798,49.9702,50.6199,50.641,50.772,50.5989,50.9578,50.7866,50.9111,51.6605,51.7386,52.6187,51.8798,52.5373,52.7225,52.8039,52.7133,51.9789,51.9093,50.4469,50.696,50.848,50.6813,51.456,60.0449
15.8118,15.2795,16.4598,16.4389,34.4037,44.4947,51.5024,50.6941,51.966,51.8103,51.9368,52.4404,52.5333,53.4029,52.7128,52.8502,52.9133,52.5419,52.6558,52.4553,51.9157,52.6496,49.7924,52.4912,51.5593,52.4491,52.865,51.9093,51.9093,52.3265,52.3476,52.428,53.8333,52.9343,52.8923,52.7994,50.9789,52.6707,51.7133,51.7407,51.8946,51.5868,50.5777,50.9385,50.9111,50.9594,50.9189,50.9933,51.5868,51.5868,51.5657,47.5379
21.7096,12.9057,28.477,21.4582,23.9933,21.5004,21.5244,21.7725,24.9578,22.9123,23.5381,21.6558,32.7637,35.922,27.3588,36.2853,20.7701,21.7336,21.665,49.8598,27.7392,23.6707,20.9933,43.4381,45.9578,28.7591,36.7801,37.6933,48.762,35.9933,37.6744,20.9933,21.4615,20.825,21.4763,22.7878,22.4671,21.4763,22.7878,27.6645,21.5541,21.5541,21.5541,20.8965,21.5541,21.5484,21.5335,21.5541,21.5541,21.5541,21.5541,20.7926
